,Total Profit,Total Wages,Total Surplus Value,Wage Share,Unemployment Rate,Price Index,Total Tax Revenue,Total Unmet Needs,Average Financial Stress,Total Worker Wealth,Average Exploitation Rate,Total Worker Debt,Average Debt per Worker,Workers in Debt,Debt to Income Ratio,Bankrupt Workers,Total Debt Payments,Gini Coefficient,Long-term Unemployed,Long-term Unemployment Rate,Employed Workers,Net Worker Wealth
10,160260.2685364167,320497.70814765524,232287.4825653402,0.5797870737714041,0.5813333333333334,1.0070229477884811,120224.39351151668,9041.114278873252,0.2475917575027878,776623.4288384216,0.3641652364018472,3724311.592075972,2482.8743947173148,1270,0.05880679557862647,3,70779.7235908765,0,0,0.0,628,-2947688.1632375503
11,164507.26041467136,323922.6368765284,234823.8791215156,0.5797309291458066,0.5766666666666667,1.0076054836429347,122090.78354487313,18419.028187557207,0.24830460130050538,875317.2105984924,0.3642949863949815,4033743.55934204,2689.1623728946934,1276,0.05938624889444638,10,76794.96517874472,0,0,0.0,635,-3158426.3487435477
12,164978.79697882844,327273.5684599507,237786.71310119535,0.5791834590740668,0.5713333333333334,1.0079377347372136,122852.80305287032,32530.675016344903,0.2501325527453843,976782.3970247125,0.36499340838724015,4344883.690428361,2896.589126952241,1270,0.06116351704477565,14,82805.85993625806,0,857,0.5713333333333334,643,-3368101.2934036483
13,171861.12979048403,330431.3937377629,240401.01075399717,0.5788588579374047,0.5673333333333334,1.0074005870716407,125235.8703224863,54853.694490047,0.2560496240068673,1080444.559349122,0.36535621194339823,4653678.208007324,3102.452138671549,1266,0.0618427594391993,23,88733.70499965757,0,851,0.5673333333333334,649,-3573233.648658202
14,173880.7403436052,331955.0467597635,241166.38388446922,0.579205433631439,0.5653333333333334,1.007992045885961,126058.18993542941,82759.31688094093,0.2592859217492089,1186210.6607466054,0.365228807445781,4962949.09365622,3308.632729104146,1259,0.062157429655536445,36,94763.90615870128,0,848,0.5653333333333334,652,-3776738.432909614
15,170258.31032867386,334139.4818923187,243317.3378642596,0.5786397709064587,0.562,1.0089065952634202,125443.97043017574,119229.06668855684,0.26717323821752403,1293337.483254176,0.3656703271872796,5270653.6762846345,3513.76911752309,1253,0.06272244020785925,52,100840.44977953832,0,843,0.562,657,-3977316.193030458
16,165480.5561043465,334139.4818923187,243317.3378642596,0.5786397709064587,0.562,1.0101326387457925,124316.6693067519,164670.92099206347,0.2753533325856755,1401677.898468463,0.3656703271872796,5575618.838364511,3717.0792255763404,1247,0.06257877185199945,64,106960.89310697628,0,843,0.562,657,-4173940.939896048
17,164373.2826709721,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.009525829393855,124483.26057433062,223303.0837421795,0.28392028953808374,1510846.8992759932,0.36577571975970147,5875378.364668305,3916.91890977887,1240,0.0634743798941472,81,113043.5099693931,0,840,0.56,660,-4364531.465392311
18,160320.1006587389,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.009409675423222,123448.78637860267,292028.68368403876,0.29827500397372114,1620786.003275163,0.36577571975970147,6167985.416066573,4111.990277377716,1236,0.06342652650071409,106,119008.140362852,0,840,0.56,660,-4547199.4127914095
19,162370.28030370118,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0094943874400997,124042.36500838128,379704.0312326494,0.30865625972639255,1731863.1058124574,0.36577571975970147,6453213.9707694715,4302.142647179648,1225,0.06343007271555841,133,124905.2404879322,0,840,0.56,660,-4721350.864957014
20,161031.55528802,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0108494115352231,123785.51531467217,485063.02995969215,0.32940171626414555,1844038.0553482375,0.36577571975970147,6728463.912094132,4485.642608062754,1216,0.06347948421636722,166,130515.47313570697,0,840,0.56,660,-4884425.856745895
21,162379.4332607148,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0120784599239578,124213.9820987697,611028.2958193081,0.3465165476719569,1957224.2429730468,0.36577571975970147,6990530.201981962,4660.353467987975,1213,0.06356599672866677,193,135960.19285669448,0,840,0.56,660,-5033305.959008915
22,166585.97918548348,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.013238231154817,125441.0639533599,754932.9980090245,0.3606356645739255,2070980.1033668704,0.36577571975970147,7241403.205049119,4827.602136699413,1208,0.0636816186968408,236,141253.31714712392,0,840,0.56,660,-5170423.1016822485
23,163606.00550523744,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0141059059632012,124730.99382503895,925089.0065204847,0.3857310071142599,2185357.53522659,0.36577571975970147,7472658.703115212,4981.772468743475,1202,0.06382776339888725,268,146283.38592559702,0,840,0.56,660,-5287301.167888622
24,160198.12807085746,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.015370468272447,123898.79042379872,1115377.6785123523,0.39961334195319737,2300783.611945011,0.36577571975970147,7690117.284731269,5126.744856487512,1194,0.06401327794960157,309,150898.08795083768,0,840,0.56,660,-5389333.672786258
25,163899.760785809,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0151139406988374,124841.81684189127,1326284.2801918788,0.41484282355236,2416931.1378697897,0.36577571975970147,7892729.303605435,5261.819535736957,1191,0.06423291508842997,354,155192.23092952135,0,840,0.56,660,-5475798.165735646
26,163258.0406720321,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.014533626657148,124471.53641283895,1553664.0699951253,0.4281206225706269,2533523.670394797,0.36577571975970147,8084171.678348396,5389.447785565598,1187,0.06444432814262051,390,159288.78184048954,0,840,0.56,660,-5550648.007953599
27,163497.29611953287,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0139384862509444,124426.8898053325,1804720.041734958,0.44998677366407724,2650642.7767009283,0.36577571975970147,8256861.620737211,5504.574413824807,1184,0.06466862316367235,415,163144.05156769347,0,840,0.56,660,-5606218.844036282
28,154233.82726850422,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0139938461845586,122177.88645580324,2077421.5207791664,0.4660642502553769,2768127.069831679,0.36577571975970147,8412360.61233519,5608.24040822346,1179,0.0649164695525439,456,166639.46985496997,0,840,0.56,660,-5644233.542503511
29,149928.8643696386,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0146752751137553,121062.45937836886,2371174.963170843,0.4849430528142836,2886142.500409527,0.36577571975970147,8551217.643521348,5700.8117623475655,1175,0.06515568973195697,497,169753.3072273969,0,840,0.56,660,-5665075.14311182
30,148387.67525401356,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0152761188504051,120542.0978455281,2685923.5360546536,0.5029478834812285,3004747.0048699486,0.36577571975970147,8672655.125246298,5781.770083497532,1170,0.0654000236836044,534,172552.12792348862,0,840,0.56,660,-5667908.1203763485
31,146744.71746979546,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0150718659794296,119957.79402588005,3018772.1570713473,0.5168620709634731,3123806.4729531542,0.36577571975970147,8779312.927093843,5852.875284729229,1167,0.06566114295623683,575,174977.6031828736,0,840,0.56,660,-5655506.454140688
32,137561.05458223048,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0158408308636002,117653.98130802164,3369690.1408618623,0.5324571714905276,3243343.518988023,0.36577571975970147,8870878.116495855,5913.91874433057,1162,0.06594709286814655,605,177144.31725318712,0,840,0.56,660,-5627534.597507833
33,132799.36908122414,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0172456157636864,116273.82884032675,3737864.5832472653,0.5466218170839227,3363654.115917416,0.36577571975970147,8948138.756108336,5965.425837405557,1155,0.06620556289652843,637,178969.9298952247,0,840,0.56,660,-5584484.64019092
34,126219.67698156105,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0176972866183052,114699.06121252828,4120457.6852443125,0.5585102833408638,3484588.4757677326,0.36577571975970147,9013469.859730106,6008.9799064867375,1151,0.06648148094429564,672,180461.75870051177,0,840,0.56,660,-5528881.383962373
35,127227.85415560068,335476.803146651,244525.16449073516,0.5784063190564711,0.56,1.0188537793320673,115154.76816073785,4511457.294753019,0.5653839156947343,3606005.938562374,0.36577571975970147,9072224.564972261,6048.149709981507,1146,0.06677202153617867,699,181779.94627716637,0,840,0.56,660,-5466218.626409886
36,123183.02385095671,335590.4015789905,244521.43572371494,0.5784925940131741,0.56,1.0193680276777008,114698.45844881659,4911765.004714245,0.5704449578095445,3728017.8703076285,0.3657197846047168,9123630.674407167,6082.420449604778,1139,0.06797954945566298,717,182944.84368479616,0,838,0.5586666666666666,660,-5395612.804099539
37,120912.29891302391,335756.0985325102,244597.73212196887,0.5785368869778458,0.56,1.020280415095105,114217.00017689065,5321993.992242797,0.5813309189955904,3849693.2007398396,0.3657727483285829,9165759.232927017,6110.506155284678,1134,0.06819566143815466,737,183918.47510239275,0,836,0.5573333333333333,660,-5316066.032187178
38,119000.46852929165,334569.9185599978,244271.6144372863,0.5779991577791077,0.5613333333333334,1.020097568663749,113627.59736904621,5727819.410390665,0.584604693382598,3971992.986892874,0.36612293427024717,9202326.203676065,6134.884135784044,1130,0.06789607506846751,751,184744.3377143972,0,836,0.5573333333333333,658,-5230333.216783192
39,119845.95206073573,335190.2216103054,244289.12512313275,0.5784334221742223,0.5606666666666666,1.0204010231486942,114293.60204087409,6152461.978621092,0.5923974246890547,4094254.233778357,0.36574995406983357,9233480.860492466,6155.653906994978,1126,0.06922411398822186,768,185475.54019987021,0,833,0.5553333333333333,659,-5139226.6267141085
40,120701.10989549514,335597.32154628006,244419.06103718595,0.5785997285998843,0.56,1.0199634688087218,115417.48621316171,6541197.565472684,0.5945114655087829,4216449.342723837,0.36559240558330997,9261554.96363251,6174.369975755006,1120,0.07056050192182911,773,186099.9668440131,0,830,0.5533333333333333,660,-5045105.620908673
41,124340.49760890385,335340.5330204753,244346.46708664592,0.5784855153876268,0.56,1.019883471370239,116520.62931001038,6964478.825939177,0.6025333333333333,4339247.896462677,0.36561254549427047,9283882.208716558,6189.254805811039,1114,0.07154224345991698,787,186618.6925096211,0,828,0.552,660,-4944634.312253882
42,118599.00245595005,334437.74954554666,244085.13449603377,0.5780890588271171,0.5613333333333334,1.0194821395983278,115868.1926255667,7398277.165874137,0.6059498042711775,4462659.514553341,0.3659496156968037,9302778.152587041,6201.852101724694,1110,0.07022159798830518,796,187010.3950988905,0,828,0.552,658,-4840118.638033701
43,113738.07661309888,335479.8113036423,244433.8183116885,0.5784996147205115,0.5606666666666666,1.0203143224262254,116491.718247196,7843173.303486993,0.6108,4586378.132157476,0.36587855185101875,9317206.080309711,6211.470720206475,1106,0.0715601250835004,807,187368.67970923643,0,823,0.5486666666666666,659,-4730827.948152236
44,116420.97367211641,335738.42116865685,244212.42561877496,0.5789084075459836,0.56,1.0211230684455985,117593.67390214547,8259095.3847392285,0.6122,4709410.730332366,0.36552003897914737,9328842.860546583,6219.228573697722,1103,0.07349028893833125,817,187635.27366810958,0,816,0.544,660,-4619432.130214218
45,117456.36230535916,335750.60400981066,244368.48840009212,0.5787615136317126,0.56,1.020624374850681,118790.42178879667,8659887.258202264,0.6151333333333333,4831712.719637497,0.3655472016941782,9338032.841750141,6225.355227833427,1100,0.0735568928730359,822,187859.29825244288,0,810,0.54,660,-4506320.122112644
46,120612.60749458177,334403.6162586973,243981.57519680928,0.5781676661139447,0.5613333333333334,1.0203834517791226,119710.8129895816,9040423.546417939,0.6159333333333333,4954268.646045968,0.3659552577814091,9345333.948154252,6230.222632102835,1098,0.07341864600189614,823,188033.25704462966,0,808,0.5386666666666666,658,-4391065.302108283
47,120217.97269608901,335009.7423653548,243912.1682738671,0.578678637323384,0.5606666666666666,1.0213689102046557,121028.17638777121,9478330.841775052,0.6185826108658525,5077226.808509652,0.36553373918984666,9350816.081403261,6233.877387602174,1097,0.07430350167204035,830,188184.99304124262,0,801,0.534,659,-4273589.272893609
48,119879.97484557038,335403.2696136946,244419.9871182909,0.578457772639378,0.56,1.0225784230126456,121444.45706131235,9870837.845202764,0.6187333333333334,5199324.023657659,0.36598125966485257,9356000.079013688,6237.333386009125,1092,0.07534294607009603,834,188317.23425621958,0,795,0.53,660,-4156676.05535603
49,116551.80663306075,336226.39736460656,244561.3102704143,0.578914451777444,0.56,1.023865000530099,121576.05760193025,10286536.641571345,0.6212,5321889.727822357,0.3656216886382718,9361280.642611548,6240.853761741032,1091,0.0748128027773433,838,188361.54227460493,0,793,0.5286666666666666,660,-4039390.9147891905
50,117295.11195471097,335564.1344573052,244341.87838250186,0.5786526213343492,0.56,1.0248319808077175,122006.28797969318,10701756.194439227,0.6218666666666667,5445933.176330998,0.36558326515965767,9365209.24920678,6243.472832804519,1090,0.07505560848542227,843,188486.9327270216,0,789,0.526,660,-3919276.072875782
51,114544.83012656956,333485.92715177155,243579.09256284585,0.5779000905594558,0.5626666666666666,1.025721594054501,122095.07709264006,11082336.24240094,0.6218433833649732,5569324.702987915,0.36650030440519776,9368666.443416761,6245.777628944507,1087,0.07405864871986073,843,188585.78557544906,0,789,0.526,656,-3799341.7404288477
